ED,Reported As,Reporting,Yes,No,Total Votes,p_Yes,p_No,winner,winner_p
81006,81006,99.00,100,28,128,0.78125,0.21875,Yes,0.78125
81007,81007,99.00,63,15,78,0.8076923076923077,0.19230769230769232,Yes,0.8076923076923077
81008,81008,99.00,68,15,83,0.8192771084337349,0.18072289156626506,Yes,0.8192771084337349
81009,81009,99.00,1,0,1,1.0,0.0,Yes,1.0
81010,81010,99.00,2,0,2,1.0,0.0,Yes,1.0
81011,81011,83.33,1,0,1,1.0,0.0,Yes,1.0
81012,81012,99.00,178,30,208,0.8557692307692307,0.14423076923076922,Yes,0.8557692307692307
81013,81013,99.00,1,0,1,1.0,0.0,Yes,1.0
81014,81014,99.00,218,47,265,0.8226415094339623,0.17735849056603772,Yes,0.8226415094339623
81015,81015,99.00,15,6,21,0.7142857142857143,0.2857142857142857,Yes,0.7142857142857143
81016,81016,99.00,0,0,0,0,0,n/a,0
81017,81017,83.33,123,15,138,0.8913043478260869,0.10869565217391304,Yes,0.8913043478260869
81018,81018,83.33,6,1,7,0.8571428571428571,0.14285714285714285,Yes,0.8571428571428571
81019,81019,83.33,91,15,106,0.8584905660377359,0.14150943396226415,Yes,0.8584905660377359
81020,81020,99.00,71,18,89,0.797752808988764,0.20224719101123595,Yes,0.797752808988764
81021,81021,99.00,145,15,160,0.90625,0.09375,Yes,0.90625
81022,81022,99.00,8,3,11,0.7272727272727273,0.2727272727272727,Yes,0.7272727272727273
81023,81023,99.00,176,34,210,0.8380952380952381,0.1619047619047619,Yes,0.8380952380952381
81024,81024,99.00,2,0,2,1.0,0.0,Yes,1.0
81025,81025,99.00,224,97,321,0.6978193146417445,0.30218068535825543,Yes,0.6978193146417445
81026,81026,99.00,3,0,3,1.0,0.0,Yes,1.0
81027,81027,99.00,0,1,1,0.0,1.0,No,1.0
81028,81028,99.00,88,22,110,0.8,0.2,Yes,0.8
81029,81029,99.00,2,0,2,1.0,0.0,Yes,1.0
81030,81030,99.00,229,93,322,0.7111801242236024,0.2888198757763975,Yes,0.7111801242236024
81031,81031,99.00,4,2,6,0.6666666666666666,0.3333333333333333,Yes,0.6666666666666666
81032,81032,99.00,5,1,6,0.8333333333333334,0.16666666666666666,Yes,0.8333333333333334
81033,81033,99.00,237,63,300,0.79,0.21,Yes,0.79
81034,81034,99.00,7,0,7,1.0,0.0,Yes,1.0
81035,81035,99.00,191,35,226,0.8451327433628318,0.15486725663716813,Yes,0.8451327433628318
81036,81036,99.00,7,3,10,0.7,0.3,Yes,0.7
81037,81037,99.00,110,14,124,0.8870967741935484,0.11290322580645161,Yes,0.8870967741935484
81038,81038,99.00,85,7,92,0.9239130434782609,0.07608695652173914,Yes,0.9239130434782609
81039,81039,50.00,3,0,3,1.0,0.0,Yes,1.0
81040,81040,50.00,138,36,174,0.7931034482758621,0.20689655172413793,Yes,0.7931034482758621
81041,81041,50.00,165,35,200,0.825,0.175,Yes,0.825
81042,81042,50.00,2,2,4,0.5,0.5,Tie,0.5
81043,81043,50.00,170,37,207,0.821256038647343,0.178743961352657,Yes,0.821256038647343
81044,81044,50.00,10,0,10,1.0,0.0,Yes,1.0
81045,81045,50.00,4,0,4,1.0,0.0,Yes,1.0
81046,81046,50.00,6,0,6,1.0,0.0,Yes,1.0
81047,81047,99.00,256,80,336,0.7619047619047619,0.23809523809523808,Yes,0.7619047619047619
81048,81048,99.00,190,41,231,0.8225108225108225,0.1774891774891775,Yes,0.8225108225108225
81049,81049,99.00,245,71,316,0.7753164556962026,0.22468354430379747,Yes,0.7753164556962026
81050,81050,99.00,17,5,22,0.7727272727272727,0.22727272727272727,Yes,0.7727272727272727
81051,81051,99.00,6,4,10,0.6,0.4,Yes,0.6
81052,81052,99.00,6,1,7,0.8571428571428571,0.14285714285714285,Yes,0.8571428571428571
81053,81053,99.00,145,56,201,0.7213930348258707,0.27860696517412936,Yes,0.7213930348258707
81054,81054,99.00,116,28,144,0.8055555555555556,0.19444444444444445,Yes,0.8055555555555556
81055,81055,99.00,22,8,30,0.7333333333333333,0.26666666666666666,Yes,0.7333333333333333
81056,81056,99.00,190,61,251,0.7569721115537849,0.24302788844621515,Yes,0.7569721115537849
81057,81057,99.00,7,3,10,0.7,0.3,Yes,0.7
81058,81058,99.00,175,47,222,0.7882882882882883,0.21171171171171171,Yes,0.7882882882882883
81059,81059,99.00,7,5,12,0.5833333333333334,0.4166666666666667,Yes,0.5833333333333334
81060,81060,99.00,251,96,347,0.723342939481268,0.276657060518732,Yes,0.723342939481268
81061,81061,99.00,2,3,5,0.4,0.6,No,0.6
81062,81062,99.00,10,0,10,1.0,0.0,Yes,1.0
81063,81063,99.00,10,1,11,0.9090909090909091,0.09090909090909091,Yes,0.9090909090909091
81064,81064,99.00,330,59,389,0.8483290488431876,0.15167095115681234,Yes,0.8483290488431876
81065,81065,99.00,236,111,347,0.6801152737752162,0.31988472622478387,Yes,0.6801152737752162
81066,81066,99.00,9,0,9,1.0,0.0,Yes,1.0
81067,81067,99.00,16,1,17,0.9411764705882353,0.058823529411764705,Yes,0.9411764705882353
81068,81068,99.00,305,97,402,0.7587064676616916,0.24129353233830847,Yes,0.7587064676616916
81069,81069,99.00,7,2,9,0.7777777777777778,0.2222222222222222,Yes,0.7777777777777778
81070,81070,99.00,1,2,3,0.3333333333333333,0.6666666666666666,No,0.6666666666666666
81071,81071,99.00,252,56,308,0.8181818181818182,0.18181818181818182,Yes,0.8181818181818182
81072,81072,99.00,20,5,25,0.8,0.2,Yes,0.8
81073,81073,99.00,293,126,419,0.6992840095465394,0.30071599045346065,Yes,0.6992840095465394
81074,81074,99.00,237,77,314,0.7547770700636943,0.24522292993630573,Yes,0.7547770700636943
81075,81075,99.00,10,5,15,0.6666666666666666,0.3333333333333333,Yes,0.6666666666666666
81076,81076,99.00,5,0,5,1.0,0.0,Yes,1.0
81077,81077,99.00,14,6,20,0.7,0.3,Yes,0.7
81078,81078,99.00,180,42,222,0.8108108108108109,0.1891891891891892,Yes,0.8108108108108109
81079,81079,99.00,8,8,16,0.5,0.5,Tie,0.5
81080,81080,99.00,124,62,186,0.6666666666666666,0.3333333333333333,Yes,0.6666666666666666
81081,81081,99.00,220,62,282,0.7801418439716312,0.2198581560283688,Yes,0.7801418439716312
81082,81082,99.00,3,2,5,0.6,0.4,Yes,0.6
81083,81083,99.00,280,58,338,0.8284023668639053,0.17159763313609466,Yes,0.8284023668639053
81084,81084,99.00,15,1,16,0.9375,0.0625,Yes,0.9375
81085,81085,99.00,289,126,415,0.6963855421686747,0.3036144578313253,Yes,0.6963855421686747
81086,81086,99.00,8,1,9,0.8888888888888888,0.1111111111111111,Yes,0.8888888888888888
81087,81087,50.00,230,66,296,0.777027027027027,0.22297297297297297,Yes,0.777027027027027
81088,81088,99.00,7,2,9,0.7777777777777778,0.2222222222222222,Yes,0.7777777777777778
81089,81089,50.00,4,1,5,0.8,0.2,Yes,0.8
81090,81090,50.00,13,1,14,0.9285714285714286,0.07142857142857142,Yes,0.9285714285714286
81091,81091,99.00,80,7,87,0.9195402298850575,0.08045977011494253,Yes,0.9195402298850575
81092,81092,99.00,85,22,107,0.794392523364486,0.205607476635514,Yes,0.794392523364486
81093,81093,99.00,3,0,3,1.0,0.0,Yes,1.0
81094,81094,99.00,76,23,99,0.7676767676767676,0.23232323232323232,Yes,0.7676767676767676
81095,81095,99.00,1,0,1,1.0,0.0,Yes,1.0
81096,81096,99.00,2,3,5,0.4,0.6,No,0.6
81097,81097,99.00,175,21,196,0.8928571428571429,0.10714285714285714,Yes,0.8928571428571429
81098,81098,99.00,2,1,3,0.6666666666666666,0.3333333333333333,Yes,0.6666666666666666
81099,81099,99.00,74,10,84,0.8809523809523809,0.11904761904761904,Yes,0.8809523809523809
81100,81100,99.00,67,11,78,0.8589743589743589,0.14102564102564102,Yes,0.8589743589743589
81101,81101,99.00,0,0,0,0,0,n/a,0
81102,81102,99.00,0,0,0,0,0,n/a,0
81103,81103,99.00,0,0,0,0,0,n/a,0
81104,81104,99.00,0,0,0,0,0,n/a,0
81105,81105,83.33,0,0,0,0,0,n/a,0
81106,81106,99.00,0,0,0,0,0,n/a,0
81107,81107,99.00,0,1,1,0.0,1.0,No,1.0
82001,82001,42.86,182,131,313,0.5814696485623003,0.4185303514376997,Yes,0.5814696485623003
82002,82002,42.86,19,7,26,0.7307692307692307,0.2692307692307692,Yes,0.7307692307692307
82003,82003,99.00,57,29,86,0.6627906976744186,0.3372093023255814,Yes,0.6627906976744186
82004,82004,99.00,10,3,13,0.7692307692307693,0.23076923076923078,Yes,0.7692307692307693
82005,82005,99.00,178,119,297,0.5993265993265994,0.4006734006734007,Yes,0.5993265993265994
82006,82006,42.86,143,61,204,0.7009803921568627,0.29901960784313725,Yes,0.7009803921568627
82007,82007,42.86,17,9,26,0.6538461538461539,0.34615384615384615,Yes,0.6538461538461539
82008,82008,99.00,106,25,131,0.8091603053435115,0.19083969465648856,Yes,0.8091603053435115
82009,82009,99.00,173,55,228,0.7587719298245614,0.2412280701754386,Yes,0.7587719298245614
82010,82010,99.00,11,2,13,0.8461538461538461,0.15384615384615385,Yes,0.8461538461538461
82011,82011,99.00,59,23,82,0.7195121951219512,0.2804878048780488,Yes,0.7195121951219512
82012,82012,99.00,69,13,82,0.8414634146341463,0.15853658536585366,Yes,0.8414634146341463
82013,82013,99.00,91,19,110,0.8272727272727273,0.17272727272727273,Yes,0.8272727272727273
82014,82014,99.00,0,0,0,0,0,n/a,0
82015,82015,99.00,4,1,5,0.8,0.2,Yes,0.8
82016,82016,99.00,150,54,204,0.7352941176470589,0.2647058823529412,Yes,0.7352941176470589
82017,82017,99.00,6,3,9,0.6666666666666666,0.3333333333333333,Yes,0.6666666666666666
82018,82018,99.00,80,27,107,0.7476635514018691,0.2523364485981308,Yes,0.7476635514018691
82019,82019,99.00,8,0,8,1.0,0.0,Yes,1.0
82020,82020,99.00,125,45,170,0.7352941176470589,0.2647058823529412,Yes,0.7352941176470589
82021,82021,99.00,127,52,179,0.7094972067039106,0.2905027932960894,Yes,0.7094972067039106
82022,82022,99.00,6,1,7,0.8571428571428571,0.14285714285714285,Yes,0.8571428571428571
82023,82023,0.00,4,0,4,1.0,0.0,Yes,1.0
82024,82024,99.00,74,15,89,0.8314606741573034,0.16853932584269662,Yes,0.8314606741573034
82025,82025,99.00,2,3,5,0.4,0.6,No,0.6
82026,82026,99.00,0,0,0,0,0,n/a,0
82027,82027,0.00,0,0,0,0,0,n/a,0
82028,82028,99.00,89,12,101,0.8811881188118812,0.1188118811881188,Yes,0.8811881188118812
82029,82029,99.00,0,0,0,0,0,n/a,0
82030,82030,99.00,167,28,195,0.8564102564102564,0.14358974358974358,Yes,0.8564102564102564
82031,82031,99.00,2,1,3,0.6666666666666666,0.3333333333333333,Yes,0.6666666666666666
82032,82032,99.00,150,46,196,0.7653061224489796,0.23469387755102042,Yes,0.7653061224489796
82033,82033,99.00,9,1,10,0.9,0.1,Yes,0.9
82034,82034,99.00,2,0,2,1.0,0.0,Yes,1.0
82035,82035,99.00,135,73,208,0.6490384615384616,0.35096153846153844,Yes,0.6490384615384616
82036,82036,99.00,94,35,129,0.7286821705426356,0.2713178294573643,Yes,0.7286821705426356
82037,82037,99.00,92,18,110,0.8363636363636363,0.16363636363636364,Yes,0.8363636363636363
82038,82038,99.00,152,50,202,0.7524752475247525,0.24752475247524752,Yes,0.7524752475247525
82039,82039,99.00,3,0,3,1.0,0.0,Yes,1.0
82040,82040,99.00,105,51,156,0.6730769230769231,0.3269230769230769,Yes,0.6730769230769231
82041,82041,99.00,150,87,237,0.6329113924050633,0.3670886075949367,Yes,0.6329113924050633
82042,82042,99.00,152,112,264,0.5757575757575758,0.42424242424242425,Yes,0.5757575757575758
82043,82043,99.00,7,3,10,0.7,0.3,Yes,0.7
82044,82044,99.00,6,3,9,0.6666666666666666,0.3333333333333333,Yes,0.6666666666666666
82045,82045,99.00,5,2,7,0.7142857142857143,0.2857142857142857,Yes,0.7142857142857143
82046,82046,99.00,3,0,3,1.0,0.0,Yes,1.0
82047,82047,50.00,49,35,84,0.5833333333333334,0.4166666666666667,Yes,0.5833333333333334
82048,82048,50.00,3,4,7,0.42857142857142855,0.5714285714285714,No,0.5714285714285714
82049,82049,50.00,43,23,66,0.6515151515151515,0.3484848484848485,Yes,0.6515151515151515
82050,82050,99.00,58,19,77,0.7532467532467533,0.24675324675324675,Yes,0.7532467532467533
82051,82051,99.00,150,38,188,0.7978723404255319,0.20212765957446807,Yes,0.7978723404255319
82052,82052,99.00,167,61,228,0.7324561403508771,0.2675438596491228,Yes,0.7324561403508771
82053,82053,99.00,5,0,5,1.0,0.0,Yes,1.0
82054,82054,75.00,0,0,0,0,0,n/a,0
82055,82055,99.00,0,0,0,0,0,n/a,0
82056,82056,99.00,51,18,69,0.7391304347826086,0.2608695652173913,Yes,0.7391304347826086
82057,82057,99.00,129,43,172,0.75,0.25,Yes,0.75
82058,82058,99.00,3,1,4,0.75,0.25,Yes,0.75
82059,82059,50.00,15,4,19,0.7894736842105263,0.21052631578947367,Yes,0.7894736842105263
82060,82060,66.67,156,50,206,0.7572815533980582,0.24271844660194175,Yes,0.7572815533980582
82061,82061,66.67,1,0,1,1.0,0.0,Yes,1.0
82062,82062,66.67,124,47,171,0.7251461988304093,0.27485380116959063,Yes,0.7251461988304093
82063,82063,66.67,2,0,2,1.0,0.0,Yes,1.0
82064,82064,99.00,122,17,139,0.8776978417266187,0.1223021582733813,Yes,0.8776978417266187
82065,82065,0.00,13,2,15,0.8666666666666667,0.13333333333333333,Yes,0.8666666666666667
82066,82066,99.00,279,47,326,0.8558282208588958,0.1441717791411043,Yes,0.8558282208588958
82067,82067,99.00,8,1,9,0.8888888888888888,0.1111111111111111,Yes,0.8888888888888888
82068,82068,99.00,14,2,16,0.875,0.125,Yes,0.875
82069,82069,99.00,294,47,341,0.8621700879765396,0.1378299120234604,Yes,0.8621700879765396
82070,82070,99.00,6,2,8,0.75,0.25,Yes,0.75
82071,82071,66.67,242,23,265,0.9132075471698113,0.08679245283018867,Yes,0.9132075471698113
82072,82072,66.67,4,1,5,0.8,0.2,Yes,0.8
82073,82073,66.67,7,0,7,1.0,0.0,Yes,1.0
82074,82074,66.67,180,29,209,0.861244019138756,0.13875598086124402,Yes,0.861244019138756
82075,82075,66.67,2,1,3,0.6666666666666666,0.3333333333333333,Yes,0.6666666666666666
82076,82076,66.67,6,1,7,0.8571428571428571,0.14285714285714285,Yes,0.8571428571428571
82077,82077,99.00,10,1,11,0.9090909090909091,0.09090909090909091,Yes,0.9090909090909091
82078,82078,0.00,9,3,12,0.75,0.25,Yes,0.75
82079,82079,0.00,11,4,15,0.7333333333333333,0.26666666666666666,Yes,0.7333333333333333
82080,82080,42.86,176,31,207,0.8502415458937198,0.1497584541062802,Yes,0.8502415458937198
82081,82081,42.86,20,2,22,0.9090909090909091,0.09090909090909091,Yes,0.9090909090909091
82082,82082,0.00,10,0,10,1.0,0.0,Yes,1.0
82083,82083,0.00,6,0,6,1.0,0.0,Yes,1.0
82084,82084,0.00,14,0,14,1.0,0.0,Yes,1.0
82085,82085,0.00,11,4,15,0.7333333333333333,0.26666666666666666,Yes,0.7333333333333333
82086,82086,0.00,14,2,16,0.875,0.125,Yes,0.875
82087,82087,0.00,9,2,11,0.8181818181818182,0.18181818181818182,Yes,0.8181818181818182
82088,82088,99.00,219,39,258,0.8488372093023255,0.1511627906976744,Yes,0.8488372093023255
82089,82089,0.00,24,3,27,0.8888888888888888,0.1111111111111111,Yes,0.8888888888888888
82090,82090,99.00,173,30,203,0.8522167487684729,0.1477832512315271,Yes,0.8522167487684729
82091,82091,99.00,2,0,2,1.0,0.0,Yes,1.0
82092,82092,99.00,229,58,287,0.7979094076655052,0.20209059233449478,Yes,0.7979094076655052
82093,82093,0.00,13,0,13,1.0,0.0,Yes,1.0
82094,82094,0.00,12,8,20,0.6,0.4,Yes,0.6
82095,82095,99.00,13,4,17,0.7647058823529411,0.23529411764705882,Yes,0.7647058823529411
82096,82096,99.00,6,0,6,1.0,0.0,Yes,1.0
82097,82097,99.00,12,4,16,0.75,0.25,Yes,0.75
82098,82098,99.00,241,42,283,0.8515901060070671,0.14840989399293286,Yes,0.8515901060070671
82099,82099,0.00,24,6,30,0.8,0.2,Yes,0.8
82100,82100,99.00,11,1,12,0.9166666666666666,0.08333333333333333,Yes,0.9166666666666666
82101,82101,0.00,27,7,34,0.7941176470588235,0.20588235294117646,Yes,0.7941176470588235
82102,82102,42.86,248,39,287,0.8641114982578397,0.13588850174216027,Yes,0.8641114982578397
82103,82103,42.86,24,2,26,0.9230769230769231,0.07692307692307693,Yes,0.9230769230769231
82104,82104,42.86,40,9,49,0.8163265306122449,0.1836734693877551,Yes,0.8163265306122449
82105,82105,0.00,20,5,25,0.8,0.2,Yes,0.8
82106,82106,0.00,0,0,0,0,0,n/a,0
82107,82107,99.00,1,0,1,1.0,0.0,Yes,1.0
82108,82108,99.00,0,0,0,0,0,n/a,0
82109,82109,0.00,2,1,3,0.6666666666666666,0.3333333333333333,Yes,0.6666666666666666
82110,82110,75.00,0,0,0,0,0,n/a,0
82111,82111,99.00,0,0,0,0,0,n/a,0
82112,82112,99.00,0,0,0,0,0,n/a,0
82113,82113,99.00,0,0,0,0,0,n/a,0
82114,82114,99.00,0,0,0,0,0,n/a,0
82115,82115,66.67,0,0,0,0,0,n/a,0
82116,82116,99.00,0,0,0,0,0,n/a,0
82117,82117,99.00,0,0,0,0,0,n/a,0
82118,82118,99.00,0,0,0,0,0,n/a,0
82119,82119,99.00,3,1,4,0.75,0.25,Yes,0.75
83001,83001,99.00,230,37,267,0.8614232209737828,0.13857677902621723,Yes,0.8614232209737828
83002,83002,99.00,0,0,0,0,0,n/a,0
83003,83003,99.00,0,1,1,0.0,1.0,No,1.0
83004,83004,99.00,147,37,184,0.7989130434782609,0.20108695652173914,Yes,0.7989130434782609
83005,83005,99.00,0,0,0,0,0,n/a,0
83006,83006,99.00,158,24,182,0.8681318681318682,0.13186813186813187,Yes,0.8681318681318682
83007,83007,99.00,6,3,9,0.6666666666666666,0.3333333333333333,Yes,0.6666666666666666
83008,83008,99.00,212,40,252,0.8412698412698413,0.15873015873015872,Yes,0.8412698412698413
83009,83009,99.00,1,1,2,0.5,0.5,Tie,0.5
83010,83010,99.00,222,41,263,0.844106463878327,0.155893536121673,Yes,0.844106463878327
83011,83011,99.00,140,18,158,0.8860759493670886,0.11392405063291139,Yes,0.8860759493670886
83012,83012,99.00,0,0,0,0,0,n/a,0
83013,83013,99.00,119,28,147,0.8095238095238095,0.19047619047619047,Yes,0.8095238095238095
83014,83014,99.00,1,0,1,1.0,0.0,Yes,1.0
83015,83015,99.00,6,2,8,0.75,0.25,Yes,0.75
83016,83016,99.00,180,24,204,0.8823529411764706,0.11764705882352941,Yes,0.8823529411764706
83017,83017,99.00,160,22,182,0.8791208791208791,0.12087912087912088,Yes,0.8791208791208791
83018,83018,99.00,1,0,1,1.0,0.0,Yes,1.0
83019,83019,99.00,4,0,4,1.0,0.0,Yes,1.0
83020,83020,99.00,1,2,3,0.3333333333333333,0.6666666666666666,No,0.6666666666666666
83021,83021,99.00,151,32,183,0.825136612021858,0.17486338797814208,Yes,0.825136612021858
83022,83022,99.00,0,0,0,0,0,n/a,0
83023,83023,99.00,85,23,108,0.7870370370370371,0.21296296296296297,Yes,0.7870370370370371
83024,83024,99.00,2,0,2,1.0,0.0,Yes,1.0
83025,83025,99.00,159,20,179,0.888268156424581,0.11173184357541899,Yes,0.888268156424581
83026,83026,99.00,0,1,1,0.0,1.0,No,1.0
83027,83027,99.00,154,23,177,0.8700564971751412,0.12994350282485875,Yes,0.8700564971751412
83028,83028,99.00,101,12,113,0.8938053097345132,0.10619469026548672,Yes,0.8938053097345132
83029,83029,99.00,142,23,165,0.8606060606060606,0.1393939393939394,Yes,0.8606060606060606
83030,83030,99.00,5,4,9,0.5555555555555556,0.4444444444444444,Yes,0.5555555555555556
83031,83031,99.00,120,22,142,0.8450704225352113,0.15492957746478872,Yes,0.8450704225352113
83032,83032,83.33,132,24,156,0.8461538461538461,0.15384615384615385,Yes,0.8461538461538461
83033,83033,99.00,216,44,260,0.8307692307692308,0.16923076923076924,Yes,0.8307692307692308
83034,83034,99.00,1,0,1,1.0,0.0,Yes,1.0
83035,83035,99.00,99,16,115,0.8608695652173913,0.1391304347826087,Yes,0.8608695652173913
83036,83036,99.00,3,1,4,0.75,0.25,Yes,0.75
83037,83037,83.33,3,1,4,0.75,0.25,Yes,0.75
83038,83038,83.33,65,17,82,0.7926829268292683,0.2073170731707317,Yes,0.7926829268292683
83039,83039,83.33,130,23,153,0.8496732026143791,0.1503267973856209,Yes,0.8496732026143791
83040,83040,83.33,0,0,0,0,0,n/a,0
83041,83041,99.00,6,0,6,1.0,0.0,Yes,1.0
83042,83042,83.33,109,12,121,0.9008264462809917,0.09917355371900827,Yes,0.9008264462809917
83043,83043,83.33,2,0,2,1.0,0.0,Yes,1.0
83044,83044,83.33,111,12,123,0.9024390243902439,0.0975609756097561,Yes,0.9024390243902439
83045,83045,99.00,126,21,147,0.8571428571428571,0.14285714285714285,Yes,0.8571428571428571
83046,83046,99.00,77,18,95,0.8105263157894737,0.18947368421052632,Yes,0.8105263157894737
83047,83047,83.33,82,13,95,0.8631578947368421,0.1368421052631579,Yes,0.8631578947368421
83048,83048,83.33,3,0,3,1.0,0.0,Yes,1.0
83049,83049,99.00,3,0,3,1.0,0.0,Yes,1.0
83050,83050,83.33,113,15,128,0.8828125,0.1171875,Yes,0.8828125
83051,83051,83.33,64,15,79,0.810126582278481,0.189873417721519,Yes,0.810126582278481
83052,83052,83.33,5,0,5,1.0,0.0,Yes,1.0
83053,83053,83.33,6,0,6,1.0,0.0,Yes,1.0
83054,83054,83.33,5,1,6,0.8333333333333334,0.16666666666666666,Yes,0.8333333333333334
83055,83055,99.00,122,28,150,0.8133333333333334,0.18666666666666668,Yes,0.8133333333333334
83056,83056,99.00,2,4,6,0.3333333333333333,0.6666666666666666,No,0.6666666666666666
83057,83057,99.00,168,34,202,0.8316831683168316,0.16831683168316833,Yes,0.8316831683168316
83058,83058,99.00,92,19,111,0.8288288288288288,0.17117117117117117,Yes,0.8288288288288288
83059,83059,99.00,63,15,78,0.8076923076923077,0.19230769230769232,Yes,0.8076923076923077
83060,83060,99.00,0,0,0,0,0,n/a,0
83061,83061,99.00,1,0,1,1.0,0.0,Yes,1.0
83062,83062,99.00,1,0,1,1.0,0.0,Yes,1.0
83063,83063,99.00,89,23,112,0.7946428571428571,0.20535714285714285,Yes,0.7946428571428571
83064,83064,99.00,184,24,208,0.8846153846153846,0.11538461538461539,Yes,0.8846153846153846
83065,83065,99.00,4,0,4,1.0,0.0,Yes,1.0
83066,83066,99.00,175,17,192,0.9114583333333334,0.08854166666666667,Yes,0.9114583333333334
83067,83067,99.00,125,37,162,0.7716049382716049,0.22839506172839505,Yes,0.7716049382716049
83068,83068,99.00,0,0,0,0,0,n/a,0
83069,83069,99.00,163,39,202,0.806930693069307,0.19306930693069307,Yes,0.806930693069307
83070,83070,99.00,110,20,130,0.8461538461538461,0.15384615384615385,Yes,0.8461538461538461
83071,83071,99.00,8,1,9,0.8888888888888888,0.1111111111111111,Yes,0.8888888888888888
83072,83072,99.00,138,21,159,0.8679245283018868,0.1320754716981132,Yes,0.8679245283018868
83073,83073,99.00,2,1,3,0.6666666666666666,0.3333333333333333,Yes,0.6666666666666666
83074,83074,99.00,184,28,212,0.8679245283018868,0.1320754716981132,Yes,0.8679245283018868
83075,83075,99.00,4,0,4,1.0,0.0,Yes,1.0
83076,83076,99.00,3,0,3,1.0,0.0,Yes,1.0
83077,83077,99.00,169,24,193,0.8756476683937824,0.12435233160621761,Yes,0.8756476683937824
83078,83078,99.00,133,24,157,0.8471337579617835,0.15286624203821655,Yes,0.8471337579617835
83079,83079,99.00,106,12,118,0.8983050847457628,0.1016949152542373,Yes,0.8983050847457628
83080,83080,99.00,5,1,6,0.8333333333333334,0.16666666666666666,Yes,0.8333333333333334
83081,83081,99.00,4,1,5,0.8,0.2,Yes,0.8
83082,83082,99.00,129,19,148,0.8716216216216216,0.12837837837837837,Yes,0.8716216216216216
83083,83083,99.00,9,1,10,0.9,0.1,Yes,0.9
83084,83084,99.00,22,1,23,0.9565217391304348,0.043478260869565216,Yes,0.9565217391304348
83085,83085,99.00,1,0,1,1.0,0.0,Yes,1.0
83086,83086,99.00,0,0,0,0,0,n/a,0
83087,83087,99.00,0,0,0,0,0,n/a,0
83088,83088,99.00,3,0,3,1.0,0.0,Yes,1.0
83089,83089,99.00,1,0,1,1.0,0.0,Yes,1.0
84001,84001,99.00,53,9,62,0.8548387096774194,0.14516129032258066,Yes,0.8548387096774194
84002,84002,99.00,141,16,157,0.8980891719745223,0.10191082802547771,Yes,0.8980891719745223
84003,84003,99.00,62,9,71,0.8732394366197183,0.1267605633802817,Yes,0.8732394366197183
84004,84004,99.00,114,20,134,0.8507462686567164,0.14925373134328357,Yes,0.8507462686567164
84005,84005,99.00,1,0,1,1.0,0.0,Yes,1.0
84006,84006,99.00,130,16,146,0.8904109589041096,0.1095890410958904,Yes,0.8904109589041096
84007,84007,99.00,72,6,78,0.9230769230769231,0.07692307692307693,Yes,0.9230769230769231
84008,84008,99.00,3,0,3,1.0,0.0,Yes,1.0
84009,84009,55.56,9,3,12,0.75,0.25,Yes,0.75
84010,84010,55.56,159,15,174,0.9137931034482759,0.08620689655172414,Yes,0.9137931034482759
84011,84011,99.00,106,28,134,0.7910447761194029,0.208955223880597,Yes,0.7910447761194029
84012,84012,99.00,4,1,5,0.8,0.2,Yes,0.8
84013,84013,99.00,61,6,67,0.9104477611940298,0.08955223880597014,Yes,0.9104477611940298
84014,84014,55.56,13,3,16,0.8125,0.1875,Yes,0.8125
84015,84015,55.56,121,25,146,0.8287671232876712,0.17123287671232876,Yes,0.8287671232876712
84016,84016,99.00,7,1,8,0.875,0.125,Yes,0.875
84017,84017,99.00,3,1,4,0.75,0.25,Yes,0.75
84018,84018,99.00,83,12,95,0.8736842105263158,0.12631578947368421,Yes,0.8736842105263158
84019,84019,83.33,150,19,169,0.8875739644970414,0.11242603550295859,Yes,0.8875739644970414
84020,84020,83.33,2,0,2,1.0,0.0,Yes,1.0
84021,84021,83.33,1,0,1,1.0,0.0,Yes,1.0
84022,84022,99.00,1,0,1,1.0,0.0,Yes,1.0
84023,84023,83.33,101,17,118,0.8559322033898306,0.1440677966101695,Yes,0.8559322033898306
84024,84024,83.33,126,24,150,0.84,0.16,Yes,0.84
84025,84025,83.33,0,0,0,0,0,n/a,0
84026,84026,83.33,0,0,0,0,0,n/a,0
84027,84027,99.00,114,14,128,0.890625,0.109375,Yes,0.890625
84028,84028,99.00,1,0,1,1.0,0.0,Yes,1.0
84029,84029,99.00,1,0,1,1.0,0.0,Yes,1.0
84030,84030,99.00,55,15,70,0.7857142857142857,0.21428571428571427,Yes,0.7857142857142857
84031,84031,99.00,1,0,1,1.0,0.0,Yes,1.0
84032,84032,99.00,51,16,67,0.7611940298507462,0.23880597014925373,Yes,0.7611940298507462
84033,84033,99.00,0,0,0,0,0,n/a,0
84034,84034,99.00,2,2,4,0.5,0.5,Tie,0.5
84035,84035,99.00,112,31,143,0.7832167832167832,0.21678321678321677,Yes,0.7832167832167832
84036,84036,99.00,1,0,1,1.0,0.0,Yes,1.0
84037,84037,99.00,0,0,0,0,0,n/a,0
84038,84038,99.00,54,11,65,0.8307692307692308,0.16923076923076924,Yes,0.8307692307692308
84039,84039,99.00,83,16,99,0.8383838383838383,0.16161616161616163,Yes,0.8383838383838383
84040,84040,99.00,66,14,80,0.825,0.175,Yes,0.825
