ED,Reported As,Reporting,Charles B. Rangel (Democratic),Charles B. Rangel (Working Families),Scattered,Daniel Vila Rivera (Green),Total Votes,Charles B. Rangel RECAP,Scattered RECAP,Daniel Vila Rivera RECAP,p_Charles B. Rangel (Democratic),p_Charles B. Rangel (Working Families),p_Scattered,p_Daniel Vila Rivera (Green),p_Charles B. Rangel RECAP,p_Scattered RECAP,p_Daniel Vila Rivera RECAP,winner,winner_p
71069,71069,100,134,14,1,32,181,148,1,32,0.7403314917127072,0.07734806629834254,0.0055248618784530384,0.17679558011049723,0.8176795580110497,0.0055248618784530384,0.17679558011049723,Charles B. Rangel RECAP,0.8176795580110497
71070,71070,100,129,19,0,40,188,148,0,40,0.6861702127659575,0.10106382978723404,0.0,0.2127659574468085,0.7872340425531915,0.0,0.2127659574468085,Charles B. Rangel RECAP,0.7872340425531915
71071,71071,100,17,3,0,2,22,20,0,2,0.7727272727272727,0.13636363636363635,0.0,0.09090909090909091,0.9090909090909091,0.0,0.09090909090909091,Charles B. Rangel RECAP,0.9090909090909091
71072,71072,100,111,14,3,34,162,125,3,34,0.6851851851851852,0.08641975308641975,0.018518518518518517,0.20987654320987653,0.7716049382716049,0.018518518518518517,0.20987654320987653,Charles B. Rangel RECAP,0.7716049382716049
71073,71073,100,86,29,0,50,165,115,0,50,0.5212121212121212,0.17575757575757575,0.0,0.30303030303030304,0.696969696969697,0.0,0.30303030303030304,Charles B. Rangel RECAP,0.696969696969697
71074,71074,100,111,16,11,40,178,127,11,40,0.6235955056179775,0.0898876404494382,0.06179775280898876,0.2247191011235955,0.7134831460674157,0.06179775280898876,0.2247191011235955,Charles B. Rangel RECAP,0.7134831460674157
71075,71075,100,119,8,0,31,158,127,0,31,0.7531645569620253,0.05063291139240506,0.0,0.1962025316455696,0.8037974683544303,0.0,0.1962025316455696,Charles B. Rangel RECAP,0.8037974683544303
71076,71076,100,176,26,0,73,275,202,0,73,0.64,0.09454545454545454,0.0,0.26545454545454544,0.7345454545454545,0.0,0.26545454545454544,Charles B. Rangel RECAP,0.7345454545454545
71077,71077,100,144,35,9,79,267,179,9,79,0.5393258426966292,0.13108614232209737,0.033707865168539325,0.2958801498127341,0.6704119850187266,0.033707865168539325,0.2958801498127341,Charles B. Rangel RECAP,0.6704119850187266
71078,71078,100,169,51,3,96,319,220,3,96,0.5297805642633229,0.15987460815047022,0.009404388714733543,0.30094043887147337,0.6896551724137931,0.009404388714733543,0.30094043887147337,Charles B. Rangel RECAP,0.6896551724137931
71079,71079,100,138,42,6,82,268,180,6,82,0.5149253731343284,0.15671641791044777,0.022388059701492536,0.30597014925373134,0.6716417910447762,0.022388059701492536,0.30597014925373134,Charles B. Rangel RECAP,0.6716417910447762
71080,71080,100,88,15,0,39,142,103,0,39,0.6197183098591549,0.1056338028169014,0.0,0.2746478873239437,0.7253521126760564,0.0,0.2746478873239437,Charles B. Rangel RECAP,0.7253521126760564
71081,71081,100,137,27,2,66,232,164,2,66,0.5905172413793104,0.11637931034482758,0.008620689655172414,0.28448275862068967,0.7068965517241379,0.008620689655172414,0.28448275862068967,Charles B. Rangel RECAP,0.7068965517241379
71082,71082,100,120,25,7,69,221,145,7,69,0.5429864253393665,0.11312217194570136,0.03167420814479638,0.31221719457013575,0.6561085972850679,0.03167420814479638,0.31221719457013575,Charles B. Rangel RECAP,0.6561085972850679
71083,71083,100,222,70,3,149,444,292,3,149,0.5,0.15765765765765766,0.006756756756756757,0.3355855855855856,0.6576576576576577,0.006756756756756757,0.3355855855855856,Charles B. Rangel RECAP,0.6576576576576577
71084,71084,100,113,23,3,32,171,136,3,32,0.6608187134502924,0.13450292397660818,0.017543859649122806,0.1871345029239766,0.7953216374269005,0.017543859649122806,0.1871345029239766,Charles B. Rangel RECAP,0.7953216374269005
71085,71085,100,120,30,2,64,216,150,2,64,0.5555555555555556,0.1388888888888889,0.009259259259259259,0.2962962962962963,0.6944444444444444,0.009259259259259259,0.2962962962962963,Charles B. Rangel RECAP,0.6944444444444444
71086,71086,100,28,2,0,5,35,30,0,5,0.8,0.05714285714285714,0.0,0.14285714285714285,0.8571428571428571,0.0,0.14285714285714285,Charles B. Rangel RECAP,0.8571428571428571
71087,71087,100,189,4,0,14,207,193,0,14,0.9130434782608695,0.01932367149758454,0.0,0.06763285024154589,0.9323671497584541,0.0,0.06763285024154589,Charles B. Rangel RECAP,0.9323671497584541
71088,71088,100,187,5,0,9,201,192,0,9,0.9303482587064676,0.024875621890547265,0.0,0.04477611940298507,0.9552238805970149,0.0,0.04477611940298507,Charles B. Rangel RECAP,0.9552238805970149
71089,71089,100,139,3,0,4,146,142,0,4,0.952054794520548,0.02054794520547945,0.0,0.0273972602739726,0.9726027397260274,0.0,0.0273972602739726,Charles B. Rangel RECAP,0.9726027397260274
71090,71090,100,163,3,0,7,173,166,0,7,0.9421965317919075,0.017341040462427744,0.0,0.04046242774566474,0.9595375722543352,0.0,0.04046242774566474,Charles B. Rangel RECAP,0.9595375722543352
71091,71091,100,147,1,0,7,155,148,0,7,0.9483870967741935,0.0064516129032258064,0.0,0.04516129032258064,0.9548387096774194,0.0,0.04516129032258064,Charles B. Rangel RECAP,0.9548387096774194
71092,71092,100,170,22,2,44,238,192,2,44,0.7142857142857143,0.09243697478991597,0.008403361344537815,0.18487394957983194,0.8067226890756303,0.008403361344537815,0.18487394957983194,Charles B. Rangel RECAP,0.8067226890756303
71093,71093,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n/a,0
71094,71094,100,83,12,0,10,105,95,0,10,0.7904761904761904,0.11428571428571428,0.0,0.09523809523809523,0.9047619047619048,0.0,0.09523809523809523,Charles B. Rangel RECAP,0.9047619047619048
71095,71095,100,94,4,1,8,107,98,1,8,0.8785046728971962,0.037383177570093455,0.009345794392523364,0.07476635514018691,0.9158878504672897,0.009345794392523364,0.07476635514018691,Charles B. Rangel RECAP,0.9158878504672897
71096,71096,100,126,4,0,5,135,130,0,5,0.9333333333333333,0.02962962962962963,0.0,0.037037037037037035,0.9629629629629629,0.0,0.037037037037037035,Charles B. Rangel RECAP,0.9629629629629629
71200,71200,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n/a,0
71201,71201,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n/a,0
72001,72001,100,92,4,1,19,116,96,1,19,0.7931034482758621,0.034482758620689655,0.008620689655172414,0.16379310344827586,0.8275862068965517,0.008620689655172414,0.16379310344827586,Charles B. Rangel RECAP,0.8275862068965517
72002,72002,100,191,8,0,14,213,199,0,14,0.8967136150234741,0.03755868544600939,0.0,0.06572769953051644,0.9342723004694836,0.0,0.06572769953051644,Charles B. Rangel RECAP,0.9342723004694836
72003,72003,100,122,11,0,8,141,133,0,8,0.8652482269503546,0.07801418439716312,0.0,0.05673758865248227,0.9432624113475178,0.0,0.05673758865248227,Charles B. Rangel RECAP,0.9432624113475178
72004,72004,100,149,16,2,28,195,165,2,28,0.764102564102564,0.08205128205128205,0.010256410256410256,0.14358974358974358,0.8461538461538461,0.010256410256410256,0.14358974358974358,Charles B. Rangel RECAP,0.8461538461538461
72005,72005,100,110,6,0,18,134,116,0,18,0.8208955223880597,0.04477611940298507,0.0,0.13432835820895522,0.8656716417910447,0.0,0.13432835820895522,Charles B. Rangel RECAP,0.8656716417910447
72006,72006,100,107,5,0,13,125,112,0,13,0.856,0.04,0.0,0.104,0.896,0.0,0.104,Charles B. Rangel RECAP,0.896
72007,72007,100,104,6,0,8,118,110,0,8,0.8813559322033898,0.05084745762711865,0.0,0.06779661016949153,0.9322033898305084,0.0,0.06779661016949153,Charles B. Rangel RECAP,0.9322033898305084
72008,72008,100,124,2,1,10,137,126,1,10,0.9051094890510949,0.014598540145985401,0.0072992700729927005,0.072992700729927,0.9197080291970803,0.0072992700729927005,0.072992700729927,Charles B. Rangel RECAP,0.9197080291970803
72009,72009,100,170,8,0,14,192,178,0,14,0.8854166666666666,0.041666666666666664,0.0,0.07291666666666667,0.9270833333333334,0.0,0.07291666666666667,Charles B. Rangel RECAP,0.9270833333333334
72010,72010,100,121,3,0,9,133,124,0,9,0.9097744360902256,0.022556390977443608,0.0,0.06766917293233082,0.9323308270676691,0.0,0.06766917293233082,Charles B. Rangel RECAP,0.9323308270676691
72011,72011,100,100,4,0,10,114,104,0,10,0.8771929824561403,0.03508771929824561,0.0,0.08771929824561403,0.9122807017543859,0.0,0.08771929824561403,Charles B. Rangel RECAP,0.9122807017543859
72012,72012,100,142,5,0,13,160,147,0,13,0.8875,0.03125,0.0,0.08125,0.91875,0.0,0.08125,Charles B. Rangel RECAP,0.91875
72013,72013,100,90,7,1,8,106,97,1,8,0.8490566037735849,0.0660377358490566,0.009433962264150943,0.07547169811320754,0.9150943396226415,0.009433962264150943,0.07547169811320754,Charles B. Rangel RECAP,0.9150943396226415
72014,72014,100,174,6,0,13,193,180,0,13,0.9015544041450777,0.031088082901554404,0.0,0.06735751295336788,0.9326424870466321,0.0,0.06735751295336788,Charles B. Rangel RECAP,0.9326424870466321
72015,72015,100,142,3,1,9,155,145,1,9,0.9161290322580645,0.01935483870967742,0.0064516129032258064,0.05806451612903226,0.9354838709677419,0.0064516129032258064,0.05806451612903226,Charles B. Rangel RECAP,0.9354838709677419
72016,72016,100,170,3,1,8,182,173,1,8,0.9340659340659341,0.016483516483516484,0.005494505494505495,0.04395604395604396,0.9505494505494505,0.005494505494505495,0.04395604395604396,Charles B. Rangel RECAP,0.9505494505494505
72017,72017,100,143,9,1,11,164,152,1,11,0.8719512195121951,0.054878048780487805,0.006097560975609756,0.06707317073170732,0.926829268292683,0.006097560975609756,0.06707317073170732,Charles B. Rangel RECAP,0.926829268292683
72018,72018,100,111,16,8,47,182,127,8,47,0.6098901098901099,0.08791208791208792,0.04395604395604396,0.25824175824175827,0.6978021978021978,0.04395604395604396,0.25824175824175827,Charles B. Rangel RECAP,0.6978021978021978
72019,72019,100,114,15,1,42,172,129,1,42,0.6627906976744186,0.0872093023255814,0.005813953488372093,0.2441860465116279,0.75,0.005813953488372093,0.2441860465116279,Charles B. Rangel RECAP,0.75
72020,72020,100,148,4,0,15,167,152,0,15,0.8862275449101796,0.023952095808383235,0.0,0.08982035928143713,0.9101796407185628,0.0,0.08982035928143713,Charles B. Rangel RECAP,0.9101796407185628
72021,72021,100,147,4,1,5,157,151,1,5,0.9363057324840764,0.025477707006369428,0.006369426751592357,0.03184713375796178,0.9617834394904459,0.006369426751592357,0.03184713375796178,Charles B. Rangel RECAP,0.9617834394904459
72022,72022,100,137,2,3,11,153,139,3,11,0.8954248366013072,0.013071895424836602,0.0196078431372549,0.0718954248366013,0.9084967320261438,0.0196078431372549,0.0718954248366013,Charles B. Rangel RECAP,0.9084967320261438
72023,72023,100,65,6,2,13,86,71,2,13,0.7558139534883721,0.06976744186046512,0.023255813953488372,0.1511627906976744,0.8255813953488372,0.023255813953488372,0.1511627906976744,Charles B. Rangel RECAP,0.8255813953488372
72024,72024,100,150,4,0,5,159,154,0,5,0.9433962264150944,0.025157232704402517,0.0,0.031446540880503145,0.9685534591194969,0.0,0.031446540880503145,Charles B. Rangel RECAP,0.9685534591194969
72025,72025,100,112,6,0,15,133,118,0,15,0.8421052631578947,0.045112781954887216,0.0,0.11278195488721804,0.8872180451127819,0.0,0.11278195488721804,Charles B. Rangel RECAP,0.8872180451127819
72026,72026,100,83,10,3,24,120,93,3,24,0.6916666666666667,0.08333333333333333,0.025,0.2,0.775,0.025,0.2,Charles B. Rangel RECAP,0.775
72027,72027,100,73,6,0,7,86,79,0,7,0.8488372093023255,0.06976744186046512,0.0,0.08139534883720931,0.9186046511627907,0.0,0.08139534883720931,Charles B. Rangel RECAP,0.9186046511627907
72028,72028,100,117,8,0,21,146,125,0,21,0.8013698630136986,0.0547945205479452,0.0,0.14383561643835616,0.8561643835616438,0.0,0.14383561643835616,Charles B. Rangel RECAP,0.8561643835616438
72029,72029,100,117,6,1,17,141,123,1,17,0.8297872340425532,0.0425531914893617,0.0070921985815602835,0.12056737588652482,0.8723404255319149,0.0070921985815602835,0.12056737588652482,Charles B. Rangel RECAP,0.8723404255319149
72030,72030,100,133,7,1,11,152,140,1,11,0.875,0.046052631578947366,0.006578947368421052,0.07236842105263158,0.9210526315789473,0.006578947368421052,0.07236842105263158,Charles B. Rangel RECAP,0.9210526315789473
72031,72031,100,134,4,0,16,154,138,0,16,0.8701298701298701,0.025974025974025976,0.0,0.1038961038961039,0.8961038961038961,0.0,0.1038961038961039,Charles B. Rangel RECAP,0.8961038961038961
72032,72032,100,147,6,0,11,164,153,0,11,0.8963414634146342,0.036585365853658534,0.0,0.06707317073170732,0.9329268292682927,0.0,0.06707317073170732,Charles B. Rangel RECAP,0.9329268292682927
72033,72033,100,97,12,0,27,136,109,0,27,0.7132352941176471,0.08823529411764706,0.0,0.19852941176470587,0.8014705882352942,0.0,0.19852941176470587,Charles B. Rangel RECAP,0.8014705882352942
72034,72034,100,122,1,0,17,140,123,0,17,0.8714285714285714,0.007142857142857143,0.0,0.12142857142857143,0.8785714285714286,0.0,0.12142857142857143,Charles B. Rangel RECAP,0.8785714285714286
72035,72035,100,123,4,0,9,136,127,0,9,0.9044117647058824,0.029411764705882353,0.0,0.0661764705882353,0.9338235294117647,0.0,0.0661764705882353,Charles B. Rangel RECAP,0.9338235294117647
72036,72036,100,144,13,0,30,187,157,0,30,0.7700534759358288,0.06951871657754011,0.0,0.16042780748663102,0.839572192513369,0.0,0.16042780748663102,Charles B. Rangel RECAP,0.839572192513369
72037,72037,100,72,10,2,25,109,82,2,25,0.6605504587155964,0.09174311926605505,0.01834862385321101,0.22935779816513763,0.7522935779816514,0.01834862385321101,0.22935779816513763,Charles B. Rangel RECAP,0.7522935779816514
72038,72038,100,112,12,0,46,170,124,0,46,0.6588235294117647,0.07058823529411765,0.0,0.27058823529411763,0.7294117647058823,0.0,0.27058823529411763,Charles B. Rangel RECAP,0.7294117647058823
72039,72039,100,178,27,0,36,241,205,0,36,0.7385892116182573,0.11203319502074689,0.0,0.14937759336099585,0.8506224066390041,0.0,0.14937759336099585,Charles B. Rangel RECAP,0.8506224066390041
72040,72040,100,79,7,0,10,96,86,0,10,0.8229166666666666,0.07291666666666667,0.0,0.10416666666666667,0.8958333333333334,0.0,0.10416666666666667,Charles B. Rangel RECAP,0.8958333333333334
72041,72041,100,199,33,2,65,299,232,2,65,0.6655518394648829,0.11036789297658862,0.006688963210702341,0.21739130434782608,0.7759197324414716,0.006688963210702341,0.21739130434782608,Charles B. Rangel RECAP,0.7759197324414716
72042,72042,100,173,21,1,56,251,194,1,56,0.6892430278884463,0.08366533864541832,0.00398406374501992,0.22310756972111553,0.7729083665338645,0.00398406374501992,0.22310756972111553,Charles B. Rangel RECAP,0.7729083665338645
72043,72043,100,133,12,1,26,172,145,1,26,0.7732558139534884,0.06976744186046512,0.005813953488372093,0.1511627906976744,0.8430232558139535,0.005813953488372093,0.1511627906976744,Charles B. Rangel RECAP,0.8430232558139535
72044,72044,100,101,9,0,15,125,110,0,15,0.808,0.072,0.0,0.12,0.88,0.0,0.12,Charles B. Rangel RECAP,0.88
72045,72045,100,86,2,1,12,101,88,1,12,0.8514851485148515,0.019801980198019802,0.009900990099009901,0.1188118811881188,0.8712871287128713,0.009900990099009901,0.1188118811881188,Charles B. Rangel RECAP,0.8712871287128713
72046,72046,100,83,23,1,31,138,106,1,31,0.6014492753623188,0.16666666666666666,0.007246376811594203,0.2246376811594203,0.7681159420289855,0.007246376811594203,0.2246376811594203,Charles B. Rangel RECAP,0.7681159420289855
72047,72047,100,104,8,1,12,125,112,1,12,0.832,0.064,0.008,0.096,0.896,0.008,0.096,Charles B. Rangel RECAP,0.896
72048,72048,100,122,4,0,5,131,126,0,5,0.9312977099236641,0.030534351145038167,0.0,0.03816793893129771,0.9618320610687023,0.0,0.03816793893129771,Charles B. Rangel RECAP,0.9618320610687023
72049,72049,100,112,1,1,9,123,113,1,9,0.9105691056910569,0.008130081300813009,0.008130081300813009,0.07317073170731707,0.9186991869918699,0.008130081300813009,0.07317073170731707,Charles B. Rangel RECAP,0.9186991869918699
72050,72050,100,152,5,0,2,159,157,0,2,0.9559748427672956,0.031446540880503145,0.0,0.012578616352201259,0.9874213836477987,0.0,0.012578616352201259,Charles B. Rangel RECAP,0.9874213836477987
72051,72051,100,157,4,0,5,166,161,0,5,0.9457831325301205,0.024096385542168676,0.0,0.030120481927710843,0.9698795180722891,0.0,0.030120481927710843,Charles B. Rangel RECAP,0.9698795180722891
72052,72052,100,168,8,1,9,186,176,1,9,0.9032258064516129,0.043010752688172046,0.005376344086021506,0.04838709677419355,0.946236559139785,0.005376344086021506,0.04838709677419355,Charles B. Rangel RECAP,0.946236559139785
72053,72053,100,145,8,0,15,168,153,0,15,0.8630952380952381,0.047619047619047616,0.0,0.08928571428571429,0.9107142857142857,0.0,0.08928571428571429,Charles B. Rangel RECAP,0.9107142857142857
72054,72054,100,107,6,0,12,125,113,0,12,0.856,0.048,0.0,0.096,0.904,0.0,0.096,Charles B. Rangel RECAP,0.904
72055,72055,100,104,5,1,6,116,109,1,6,0.896551724137931,0.04310344827586207,0.008620689655172414,0.05172413793103448,0.9396551724137931,0.008620689655172414,0.05172413793103448,Charles B. Rangel RECAP,0.9396551724137931
72056,72056,100,120,3,0,16,139,123,0,16,0.8633093525179856,0.02158273381294964,0.0,0.11510791366906475,0.8848920863309353,0.0,0.11510791366906475,Charles B. Rangel RECAP,0.8848920863309353
72057,72057,100,96,34,6,74,210,130,6,74,0.45714285714285713,0.1619047619047619,0.02857142857142857,0.3523809523809524,0.6190476190476191,0.02857142857142857,0.3523809523809524,Charles B. Rangel RECAP,0.6190476190476191
72058,72058,100,145,36,9,62,252,181,9,62,0.5753968253968254,0.14285714285714285,0.03571428571428571,0.24603174603174602,0.7182539682539683,0.03571428571428571,0.24603174603174602,Charles B. Rangel RECAP,0.7182539682539683
72059,72059,100,118,17,2,37,174,135,2,37,0.6781609195402298,0.09770114942528736,0.011494252873563218,0.21264367816091953,0.7758620689655172,0.011494252873563218,0.21264367816091953,Charles B. Rangel RECAP,0.7758620689655172
72060,72060,100,181,23,3,63,270,204,3,63,0.6703703703703704,0.08518518518518518,0.011111111111111112,0.23333333333333334,0.7555555555555555,0.011111111111111112,0.23333333333333334,Charles B. Rangel RECAP,0.7555555555555555
72061,72061,100,105,6,1,19,131,111,1,19,0.8015267175572519,0.04580152671755725,0.007633587786259542,0.1450381679389313,0.8473282442748091,0.007633587786259542,0.1450381679389313,Charles B. Rangel RECAP,0.8473282442748091
72062,72062,100,110,4,0,16,130,114,0,16,0.8461538461538461,0.03076923076923077,0.0,0.12307692307692308,0.8769230769230769,0.0,0.12307692307692308,Charles B. Rangel RECAP,0.8769230769230769
72063,72063,100,117,13,0,27,157,130,0,27,0.7452229299363057,0.08280254777070063,0.0,0.17197452229299362,0.8280254777070064,0.0,0.17197452229299362,Charles B. Rangel RECAP,0.8280254777070064
72064,72064,100,171,34,5,85,295,205,5,85,0.5796610169491525,0.1152542372881356,0.01694915254237288,0.288135593220339,0.6949152542372882,0.01694915254237288,0.288135593220339,Charles B. Rangel RECAP,0.6949152542372882
72065,72065,100,83,8,0,14,105,91,0,14,0.7904761904761904,0.0761904761904762,0.0,0.13333333333333333,0.8666666666666667,0.0,0.13333333333333333,Charles B. Rangel RECAP,0.8666666666666667
72066,72066,100,160,37,5,109,311,197,5,109,0.5144694533762058,0.1189710610932476,0.01607717041800643,0.3504823151125402,0.6334405144694534,0.01607717041800643,0.3504823151125402,Charles B. Rangel RECAP,0.6334405144694534
72067,72067,100,157,41,6,81,285,198,6,81,0.5508771929824562,0.14385964912280702,0.021052631578947368,0.28421052631578947,0.6947368421052632,0.021052631578947368,0.28421052631578947,Charles B. Rangel RECAP,0.6947368421052632
72068,72068,100,195,56,11,92,354,251,11,92,0.5508474576271186,0.15819209039548024,0.031073446327683617,0.2598870056497175,0.7090395480225988,0.031073446327683617,0.2598870056497175,Charles B. Rangel RECAP,0.7090395480225988
72069,72069,100,126,34,3,70,233,160,3,70,0.5407725321888412,0.1459227467811159,0.012875536480686695,0.30042918454935624,0.6866952789699571,0.012875536480686695,0.30042918454935624,Charles B. Rangel RECAP,0.6866952789699571
72070,72070,100,71,11,0,21,103,82,0,21,0.6893203883495146,0.10679611650485436,0.0,0.20388349514563106,0.7961165048543689,0.0,0.20388349514563106,Charles B. Rangel RECAP,0.7961165048543689
72071,72071,100,150,4,0,5,159,154,0,5,0.9433962264150944,0.025157232704402517,0.0,0.031446540880503145,0.9685534591194969,0.0,0.031446540880503145,Charles B. Rangel RECAP,0.9685534591194969
72072,72072,100,190,2,0,6,198,192,0,6,0.9595959595959596,0.010101010101010102,0.0,0.030303030303030304,0.9696969696969697,0.0,0.030303030303030304,Charles B. Rangel RECAP,0.9696969696969697
72073,72073,100,33,6,1,4,44,39,1,4,0.75,0.13636363636363635,0.022727272727272728,0.09090909090909091,0.8863636363636364,0.022727272727272728,0.09090909090909091,Charles B. Rangel RECAP,0.8863636363636364
72074,72074,100,126,12,1,30,169,138,1,30,0.7455621301775148,0.07100591715976332,0.005917159763313609,0.17751479289940827,0.8165680473372781,0.005917159763313609,0.17751479289940827,Charles B. Rangel RECAP,0.8165680473372781
72075,72075,100,242,8,1,16,267,250,1,16,0.9063670411985019,0.0299625468164794,0.003745318352059925,0.0599250936329588,0.9363295880149812,0.003745318352059925,0.0599250936329588,Charles B. Rangel RECAP,0.9363295880149812
72076,72076,100,105,12,0,16,133,117,0,16,0.7894736842105263,0.09022556390977443,0.0,0.12030075187969924,0.8796992481203008,0.0,0.12030075187969924,Charles B. Rangel RECAP,0.8796992481203008
72200,72200,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n/a,0
72201,72201,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n/a,0
72202,72202,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n/a,0
72203,72203,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n/a,0
72204,72204,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n/a,0
72205,72205,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n/a,0
77023,77023,100,261,5,0,5,271,266,0,5,0.9630996309963099,0.01845018450184502,0.0,0.01845018450184502,0.981549815498155,0.0,0.01845018450184502,Charles B. Rangel RECAP,0.981549815498155
77024,77024,100,159,8,0,3,170,167,0,3,0.9352941176470588,0.047058823529411764,0.0,0.01764705882352941,0.9823529411764705,0.0,0.01764705882352941,Charles B. Rangel RECAP,0.9823529411764705
77025,77025,100,245,6,0,7,258,251,0,7,0.9496124031007752,0.023255813953488372,0.0,0.027131782945736434,0.9728682170542635,0.0,0.027131782945736434,Charles B. Rangel RECAP,0.9728682170542635
77026,77026,100,96,2,1,1,100,98,1,1,0.96,0.02,0.01,0.01,0.98,0.01,0.01,Charles B. Rangel RECAP,0.98
77027,77027,100,154,5,0,4,163,159,0,4,0.9447852760736196,0.03067484662576687,0.0,0.024539877300613498,0.9754601226993865,0.0,0.024539877300613498,Charles B. Rangel RECAP,0.9754601226993865
77028,77028,100,148,3,0,4,155,151,0,4,0.9548387096774194,0.01935483870967742,0.0,0.025806451612903226,0.9741935483870968,0.0,0.025806451612903226,Charles B. Rangel RECAP,0.9741935483870968
77029,77029,100,47,4,0,6,57,51,0,6,0.8245614035087719,0.07017543859649122,0.0,0.10526315789473684,0.8947368421052632,0.0,0.10526315789473684,Charles B. Rangel RECAP,0.8947368421052632
77030,77030,100,120,3,0,5,128,123,0,5,0.9375,0.0234375,0.0,0.0390625,0.9609375,0.0,0.0390625,Charles B. Rangel RECAP,0.9609375
77031,77031,100,18,3,0,2,23,21,0,2,0.782608695652174,0.13043478260869565,0.0,0.08695652173913043,0.9130434782608695,0.0,0.08695652173913043,Charles B. Rangel RECAP,0.9130434782608695
78013,78013,100,150,1,1,9,161,151,1,9,0.9316770186335404,0.006211180124223602,0.006211180124223602,0.055900621118012424,0.937888198757764,0.006211180124223602,0.055900621118012424,Charles B. Rangel RECAP,0.937888198757764
78014,78014,100,115,0,0,5,120,115,0,5,0.9583333333333334,0.0,0.0,0.041666666666666664,0.9583333333333334,0.0,0.041666666666666664,Charles B. Rangel RECAP,0.9583333333333334
78015,78015,100,54,3,0,6,63,57,0,6,0.8571428571428571,0.047619047619047616,0.0,0.09523809523809523,0.9047619047619048,0.0,0.09523809523809523,Charles B. Rangel RECAP,0.9047619047619048
78016,78016,100,98,4,0,8,110,102,0,8,0.8909090909090909,0.03636363636363636,0.0,0.07272727272727272,0.9272727272727272,0.0,0.07272727272727272,Charles B. Rangel RECAP,0.9272727272727272
78017,78017,100,47,2,0,4,53,49,0,4,0.8867924528301887,0.03773584905660377,0.0,0.07547169811320754,0.9245283018867925,0.0,0.07547169811320754,Charles B. Rangel RECAP,0.9245283018867925
78018,78018,100,99,1,0,11,111,100,0,11,0.8918918918918919,0.009009009009009009,0.0,0.0990990990990991,0.9009009009009009,0.0,0.0990990990990991,Charles B. Rangel RECAP,0.9009009009009009
78019,78019,100,86,4,0,3,93,90,0,3,0.9247311827956989,0.043010752688172046,0.0,0.03225806451612903,0.967741935483871,0.0,0.03225806451612903,Charles B. Rangel RECAP,0.967741935483871
78020,78020,100,114,4,0,4,122,118,0,4,0.9344262295081968,0.03278688524590164,0.0,0.03278688524590164,0.9672131147540983,0.0,0.03278688524590164,Charles B. Rangel RECAP,0.9672131147540983
78021,78021,100,138,2,0,8,148,140,0,8,0.9324324324324325,0.013513513513513514,0.0,0.05405405405405406,0.9459459459459459,0.0,0.05405405405405406,Charles B. Rangel RECAP,0.9459459459459459
78022,78022,100,124,5,0,5,134,129,0,5,0.9253731343283582,0.03731343283582089,0.0,0.03731343283582089,0.9626865671641791,0.0,0.03731343283582089,Charles B. Rangel RECAP,0.9626865671641791
78023,78023,100,137,2,1,8,148,139,1,8,0.9256756756756757,0.013513513513513514,0.006756756756756757,0.05405405405405406,0.9391891891891891,0.006756756756756757,0.05405405405405406,Charles B. Rangel RECAP,0.9391891891891891
78024,78024,100,134,6,0,9,149,140,0,9,0.8993288590604027,0.040268456375838924,0.0,0.06040268456375839,0.9395973154362416,0.0,0.06040268456375839,Charles B. Rangel RECAP,0.9395973154362416
78025,78025,100,95,0,0,5,100,95,0,5,0.95,0.0,0.0,0.05,0.95,0.0,0.05,Charles B. Rangel RECAP,0.95
78026,78026,100,96,1,0,9,106,97,0,9,0.9056603773584906,0.009433962264150943,0.0,0.08490566037735849,0.9150943396226415,0.0,0.08490566037735849,Charles B. Rangel RECAP,0.9150943396226415
78027,78027,100,89,2,0,1,92,91,0,1,0.967391304347826,0.021739130434782608,0.0,0.010869565217391304,0.9891304347826086,0.0,0.010869565217391304,Charles B. Rangel RECAP,0.9891304347826086
78028,78028,100,162,6,0,22,190,168,0,22,0.8526315789473684,0.031578947368421054,0.0,0.11578947368421053,0.8842105263157894,0.0,0.11578947368421053,Charles B. Rangel RECAP,0.8842105263157894
78029,78029,100,114,8,0,6,128,122,0,6,0.890625,0.0625,0.0,0.046875,0.953125,0.0,0.046875,Charles B. Rangel RECAP,0.953125
78030,78030,100,112,9,1,24,146,121,1,24,0.7671232876712328,0.06164383561643835,0.00684931506849315,0.1643835616438356,0.8287671232876712,0.00684931506849315,0.1643835616438356,Charles B. Rangel RECAP,0.8287671232876712
78031,78031,100,102,3,1,22,128,105,1,22,0.796875,0.0234375,0.0078125,0.171875,0.8203125,0.0078125,0.171875,Charles B. Rangel RECAP,0.8203125
